美国,262
特朗普,101
国防,70
总统,69
预算,65
安全,61
系统,54
英国,51
政策,47
白宫,43
财年,39
作战,39
中国,39
经济,34
提出,34
俄罗斯,33
军事,31
欧盟,31
韩国,30
日本,29
太空,28
网络,27
DARPA,26
办公室,22
行政命令,22
人工智能,21
优先,21
威胁,20
防卫,20
能源,20
欧洲,19
朝鲜,19
重点,19
监管,19
启动,18
情报,18
新版,17
活动,17
数据,17
美军,17
力量,17
海军,17
促进,16
保护,15
欧元,15
挑战,15
明确,15
风险,15
建议,15
防务,15
优势,15
联邦,15
方案,15
部队,15
贸易,15
社会,14
第,14
法案,14
关于,14
地区,14
令,14
数字,13
法国,13
商业,13
入境,13
印度,13
共同,13
美国陆军,13
武器,13
空军,13
关注,13
关系,13
行政,12
现代化,12
导弹,12
德国,12
生物,12
备忘录,12
趋势,11
陆军,11
空间,11
类,11
分别,11
信息,11
重大,11
全面,11
脱欧,11
国防部,11
采办,11
经费,11
卫星,11
预算案,11
国,11
奥巴马,10
部长,10
草案,10
现有,10
年度,10
最新,10
平台,10
就业,10
叙利亚,10
工业,10
削减,10
计划局,10
白皮书,10
海洋,10
制造业,10
申请,10
一,9
强调,9
服务,9
举行,9
面临,9
基础设施,9
框架,9
国防部长,9
美国防部,9
副,9
局长,9
实施,9
行动,9
采取,9
％,9
英国政府,9
顾问,9
应,9
准备,9
自卫队,9
训练,9
国土安全部,9
机器学习,8
美国白宫,8
曾,8
审查,8
以来,8
当前,8
带来,8
智库,8
巨大,8
清洁,8
限制,8
驻,8
移民,8
难民,8
核,8
提交,8
推进,8
技术创新,8
竞争力,8
行业,8
指导,8
概念,8
潜在,8
会议,8
改革,8
法律,8
保障,8
大幅,8
决策,8
海上,8
防御,8
•,8
担任,8
通信,8
预测,7
自主,7
如何,7
支出,7
地球,7
资助,7
月球,7
航天,7
新兴,7
智能,7
AI,7
有关,7
禁止,7
武器装备,7
核武器,7
授权,7
期间,7
美国政府,7
5G,7
财政部,7
地位,7
任何,7
图像,7
挑战赛,7
金融,7
指数,7
战备,7
反恐,7
信息技术,7
响应,7
更加,7
加拿大,7
部分,7
显示,7
演习,7
黑客,7
频谱,7
转基因,7
CIA,7
科学技术,7
电子战,6
具体,6
联合国,6
调整,6
排名,6
把,6
健康,6
强化,6
产业,6
网络安全,6
代表,6
原则,6
基金,6
方向,6
态势,6
成员国,6
融合,6
荷兰,6
枚,6
任命,6
约合,6
